Date,Open,High,Low,Close,Adj Close,Volume
11-04-2008,69,69.449997,67.699997,68.016663,47.4394,11505324
15-04-2008,67.833336,69.833336,67.349998,69.300003,48.334476,15745374
16-04-2008,69.966667,70.23333,69.066666,70,48.822716,11508897
17-04-2008,70.366669,70.966667,68.366669,70.48333,49.159809,9262752
21-04-2008,70.766663,71.666664,69.150002,69.400002,48.404236,7555704
22-04-2008,69.266663,71.666664,68.683334,71.099998,49.589916,9456741
23-04-2008,71.333336,72,70.449997,70.633331,49.264439,8633928
24-04-2008,70.366669,71.650002,69.583336,69.98333,48.811085,14383548
25-04-2008,71.300003,71.300003,69.73333,70.966667,49.496933,7504971
28-04-2008,71.333336,72,70.083336,70.533333,49.194706,9643743
29-04-2008,70.98333,71.666664,70.266663,70.766663,49.35743,10566339
30-04-2008,70.166664,73.599998,70.166664,73.300003,51.124355,22720698
02-05-2008,74.033333,74.900002,72.849998,73.650002,51.368462,9766512
05-05-2008,73.300003,74.466667,72.666664,73.583336,51.321972,8043285
06-05-2008,73,75.550003,73,74.949997,52.275173,16645737
07-05-2008,75.199997,76.566666,74.516663,75.550003,52.693665,14980725
08-05-2008,75.5,75.5,71.166664,71.666664,49.985161,18992844
09-05-2008,71.666664,73.333336,71.099998,72.849998,50.810497,17499633
12-05-2008,72.416664,75,71.599998,74.599998,52.031063,10825146
13-05-2008,75,76.333336,73.466667,75.116669,52.391418,12039519
14-05-2008,74.333336,76.083336,74.166664,75.433334,52.612289,10557699
15-05-2008,75.699997,76,74.699997,75.400002,52.589039,10011630
16-05-2008,75.400002,76,74.333336,75.699997,52.798267,7337115
20-05-2008,75.333336,75.900002,74.5,75.25,52.484421,8098233
21-05-2008,74.666664,77.466667,74.533333,76.066666,53.054008,14031900
22-05-2008,75.666664,77,73.333336,74.466667,51.938061,18201792
23-05-2008,74.466667,75.300003,70.383331,71.199997,49.659672,17608056
26-05-2008,70.616669,70.616669,67.183334,68.5,47.776516,27450549
27-05-2008,68.833336,71.833336,68.666664,69.699997,48.613461,30032439
28-05-2008,70.366669,74.416664,70.366669,73.98333,51.600952,29798016
29-05-2008,73.98333,74.650002,71.083336,71.98333,50.206013,15796008
30-05-2008,72.333336,73.466667,71.699997,72.583336,50.624504,12258312
02-06-2008,73.066666,74.666664,72.183334,73.316666,51.135979,18582240
03-06-2008,72.666664,73.633331,71.383331,73.300003,51.124355,13528701
04-06-2008,74.699997,74.699997,71,71.933334,50.17115,8853120
05-06-2008,72.699997,74.583336,71,74.166664,51.728813,11350017
06-06-2008,74.666664,75,70.449997,71.150002,49.624802,13452264
09-06-2008,69.800003,71.133331,68.333336,69.116669,48.206623,12872745
10-06-2008,69.333336,69.333336,66.050003,67.183334,46.858177,23134971
11-06-2008,67.333336,67.800003,64.933334,66.5,46.381573,36574662
12-06-2008,65.383331,67.533333,65.066666,66.650002,46.486202,19019673
13-06-2008,66.666664,67.133331,64.883331,66.050003,46.067722,13570539
16-06-2008,66.633331,67.366669,65.833336,67.166664,46.846554,14265405
17-06-2008,67.333336,68.300003,67,67.75,47.253414,5600301
18-06-2008,68.333336,69.083336,67.5,68.650002,47.88113,11203188
19-06-2008,67.666664,68.800003,67.016663,68.599998,47.846249,9119670
20-06-2008,68.633331,68.633331,64.833336,66.133331,46.125843,13362174
23-06-2008,65.666664,68.083336,64.349998,65.133331,45.428379,17291769
24-06-2008,66.599998,66.599998,62.333332,63.833332,44.521656,26075169
25-06-2008,63.666664,63.666664,60.866665,62.150002,43.347599,18386124
26-06-2008,63.333332,64.333336,62.033333,63.916664,44.579788,20410491
27-06-2008,63.299999,63.299999,60.866665,61.233334,42.708248,13346793
30-06-2008,61.25,63.583332,60.333332,62.599998,43.661453,11826204
01-07-2008,62.200001,63.333332,59.366665,61,42.545502,8756982
02-07-2008,61,61.983334,58.833332,59.966667,41.824791,24335436
03-07-2008,59.599998,60.316666,56.033333,56.433334,39.360409,17580552
04-07-2008,57,59.299999,55.833332,57.066666,39.802132,17025441
07-07-2008,57.666664,59.966667,57.666664,59.283333,41.348186,9997689
08-07-2008,58.316666,58.75,56.200001,57.266666,39.941628,13425378
09-07-2008,57.833332,62.116665,57.783333,61.283333,42.743126,14107413
10-07-2008,60.933334,61.283333,59.333332,59.716667,41.650425,8403504
11-07-2008,59.966667,60.666664,57.450001,58.183334,40.580975,6636198
14-07-2008,58.5,59.633331,55.783333,56.200001,39.197666,15913083
15-07-2008,55.900002,55.900002,53,53.483334,37.302872,16775193
16-07-2008,53.283333,56.133331,52.216667,54.116665,38.586315,24412524
17-07-2008,55.333332,56.633331,54.200001,55.75,39.750916,15215289
18-07-2008,56.033333,59.633331,55.016666,58.75,41.889973,15001833
21-07-2008,58.75,61.816666,57.666664,59.733334,42.591106,18747195
22-07-2008,59.716667,63.416664,59.116665,63.283333,45.122341,24718656
23-07-2008,64.783333,66.566666,62.650002,63.866665,45.538277,31888617
24-07-2008,63.866665,65.599998,62.533333,63.5,45.276833,11023464
25-07-2008,63.299999,64,61.883331,63.049999,44.955971,10660374
28-07-2008,63.016666,64.5,62.666664,63.549999,45.312485,11035350
29-07-2008,63,63.633331,61.416664,63.200001,45.062927,10239810
30-07-2008,62.666664,63.933334,61.666664,62.766666,44.753944,11821299
31-07-2008,63.666664,63.966667,59,62.266666,44.397434,58790961
01-08-2008,62.349998,62.683334,60.849998,62.366665,44.468735,18120660
04-08-2008,62.366665,63.299999,62,62.599998,44.635101,6972732
05-08-2008,63,63.766666,62.316666,63.383331,45.193638,14585031
06-08-2008,64,65.283333,62.799999,63.299999,45.13422,25795026
07-08-2008,63.333332,64.900002,62.666664,63.983334,45.62146,26172123
08-08-2008,63.666664,64.300003,63.099998,63.366665,45.181759,14261619
11-08-2008,64,65,63.566666,64.599998,46.061153,4682142
12-08-2008,64.75,66.083336,64.416664,65.23333,46.512722,12156276
13-08-2008,64.666664,65.949997,64.666664,64.98333,46.334476,6698997
14-08-2008,64.5,65.066666,63.25,63.716667,45.431316,3974766
18-08-2008,63.716667,64.699997,60.533333,62.483334,44.551926,13415010
19-08-2008,61.666664,62.333332,60.683334,61.166664,43.613106,8661897
20-08-2008,61.633331,62.216667,60.733334,61,43.49427,14829249
21-08-2008,61.066666,61.466667,60.133331,60.75,43.316021,6479574
22-08-2008,60.983334,61.333332,59.933334,60.733334,43.304131,3804648
25-08-2008,62,62.333332,60.666664,61.316666,43.720058,2079765
26-08-2008,61,61.766666,60.766666,61.633331,43.945858,7663644
27-08-2008,61.666664,61.966667,61.016666,61.316666,43.720058,5337621
28-08-2008,61.166664,61.633331,60.416664,61.166664,43.613106,15058371
29-08-2008,61.666664,63.316666,61.366665,62.900002,44.849018,9076128
01-09-2008,62.666664,64.316666,61.583332,63.983334,45.62146,7198800
02-09-2008,64.333336,65.666664,63.799999,64.800003,46.203754,11465553
04-09-2008,64.583336,65.116669,62.783333,63.049999,44.955971,7034751
05-09-2008,60.75,63.733334,60.75,63.299999,45.13422,4852776
08-09-2008,63.666664,70,63.033333,65.5,46.702862,18283569
09-09-2008,65.383331,65.383331,64.516663,64.866669,46.251297,7052853
10-09-2008,64.666664,65.333336,64.283333,65.016663,46.358242,7209759
11-09-2008,64.666664,64.666664,63,63.883331,45.550148,7814043
12-09-2008,64.666664,65.133331,63.016666,63.799999,45.490738,14605353
15-09-2008,63,63.650002,60.700001,63.383331,45.193638,13361568
16-09-2008,61.966667,65.133331,61,64.800003,46.203754,13357893
17-09-2008,62.016666,64.949997,61.200001,61.583332,43.910202,13218786
18-09-2008,61.633331,62.633331,59,61.883331,44.124111,24995433
19-09-2008,62.700001,64.166664,62.049999,63.683334,45.407539,25313442
22-09-2008,64.166664,66.633331,63.516666,65,46.346355,31743126
23-09-2008,64.5,64.800003,63.833332,64.583336,46.049267,8545638
24-09-2008,64.666664,65.066666,64.066666,64.333336,45.871014,12237108
25-09-2008,64.033333,66.050003,62.183334,62.683334,44.694534,26472897
26-09-2008,62.666664,64.73333,61.233334,64.116669,45.71653,14036250
29-09-2008,63.983334,65,62.366665,63.783333,45.478851,26080776
30-09-2008,62.5,64.133331,61.666664,62.683334,44.694534,23898918
01-10-2008,63.333332,64.833336,62.849998,64.133331,45.728401,23207286
03-10-2008,63.299999,66.333336,63.016666,63.483334,45.264946,36350220
06-10-2008,64.966667,64.966667,59.366665,60,42.781246,24546624
07-10-2008,60.183334,60.983334,56.116665,58.166664,41.474052,52887066
08-10-2008,57.266666,57.966667,53.133331,55.266666,39.406292,33657864
10-10-2008,54.5,58,51.166664,54.450001,38.823982,44577687
13-10-2008,56,57.633331,54.700001,56.683334,40.416401,32743200
14-10-2008,57.966667,57.966667,55.533333,56.316666,40.154961,15218145
15-10-2008,55.833332,55.833332,52.833332,53.549999,38.182262,28807503
16-10-2008,51.333332,54.966667,50.716667,53.900002,38.431828,32691798
17-10-2008,54.666664,55.666664,52.366665,52.966667,37.766342,17838882
20-10-2008,53.333332,56.299999,53.333332,55.066666,39.263683,15101673
21-10-2008,55.666664,56.966667,53.783333,56.366665,40.190609,23524554
22-10-2008,56,59.333332,55.333332,56.950001,40.606541,27075129
23-10-2008,55.666664,58.666664,54.666664,56.216667,40.083652,15386634
24-10-2008,55,57.266666,50.333332,52.966667,37.766342,28939890
27-10-2008,52.333332,52.666664,44.016666,49.666664,35.413368,28003458
29-10-2008,52.833332,53.833332,48.816666,51.033333,36.387833,37397097
31-10-2008,52.016666,56.966667,50.333332,51.716667,36.875069,39466815
03-11-2008,52.549999,53.799999,51.433334,53.266666,37.980247,15453474
04-11-2008,52.933334,57.633331,52,56.916664,40.582771,13004487
05-11-2008,58.333332,58.666664,55.366665,56.599998,40.356979,18219354
06-11-2008,55.933334,58,54.599998,56.233334,40.095539,15792087
07-11-2008,55.466667,58.566666,55.466667,58.216667,41.509697,15250899
10-11-2008,58.950001,59.200001,56.666664,57.433334,40.951168,10665570
11-11-2008,57.25,58.616665,57,57.516666,41.010578,11648856
12-11-2008,57,57.616665,55.166664,56.666664,40.404514,12750099
14-11-2008,57.333332,58.666664,55.083332,56.516666,40.297565,13899615
17-11-2008,56.333332,58.016666,53.633331,55.066666,39.263683,17902830
18-11-2008,54.333332,55.566666,53,53.566666,38.194149,16616292
19-11-2008,53.833332,56.566666,53.566666,55.033333,39.239918,20523582
20-11-2008,54.333332,55.566666,53.450001,54.883331,39.132961,11478009
21-11-2008,54.666664,57.466667,54.133331,56.616665,40.368862,14075502
24-11-2008,56.666664,57.700001,55.849998,57.383331,40.915512,12463668
25-11-2008,57.766666,58.016666,55.533333,56.216667,40.083652,9571056
26-11-2008,56.333332,57.799999,56.183334,57.466667,40.974937,21508020
27-11-2008,57.466667,57.466667,57.466667,57.466667,40.974937,0
28-11-2008,53.666664,58.900002,53.666664,57.866665,41.260139,25085700
01-12-2008,57.633331,59,54.683334,55.083332,39.275574,18578835
02-12-2008,54.833332,57.133331,54,56.533333,40.309444,17448621
03-12-2008,56.666664,57,54.883331,56.233334,40.095539,13846830
04-12-2008,56.349998,58.333332,55.883331,58.016666,41.367096,10820544
05-12-2008,58.216667,58.666664,55.933334,56.450001,40.250031,7584612
08-12-2008,57.200001,58.799999,56.266666,56.633331,40.380745,20151567
10-12-2008,56.883331,58.266666,56.5,56.783333,40.487698,17058024
11-12-2008,57.133331,57.333332,55.783333,57.049999,40.677837,12485244
12-12-2008,56.333332,58,55.333332,57.466667,40.974937,13758555
15-12-2008,58.150002,58.333332,56.516666,57.833332,41.236382,8420154
16-12-2008,57.433334,59.416664,57.283333,58.849998,41.961281,12434778
17-12-2008,59.333332,59.799999,56.833332,57.450001,40.963058,15566856
18-12-2008,57.666664,60.900002,57.666664,60.016666,42.79314,15236304
19-12-2008,59.799999,61.483334,59.049999,59.683334,42.555466,17991318
22-12-2008,60.016666,60.616665,58.700001,59.983334,42.769375,9194634
23-12-2008,59.799999,60.150002,58.933334,59.266666,42.258369,9852987
24-12-2008,58.733334,59,57.166664,57.450001,40.963058,26512539
26-12-2008,59.333332,59.633331,56.666664,56.883331,40.55901,5358090
29-12-2008,56.833332,57.650002,56.666664,57.066666,40.68972,6506109
30-12-2008,57.333332,57.833332,56.866665,57.316666,40.867981,9540495
31-12-2008,57.599998,57.666664,57,57.233334,40.808567,8340159
02-01-2009,57.5,58.633331,57.033333,58.166664,41.474052,10622820
05-01-2009,58.333332,58.900002,57.133331,57.650002,41.105656,10460424
06-01-2009,57.983334,58.733334,57.266666,58.133331,41.450279,11799264
07-01-2009,57.666664,58.333332,54,56.033333,39.952938,19139493
09-01-2009,56,58.333332,54.666664,56.549999,40.321339,20600388
12-01-2009,57,57,54.033333,55.033333,39.239918,18035880
13-01-2009,55.033333,57.483334,54.583332,56.233334,40.095539,22202034
14-01-2009,57.333332,57.833332,55.916664,56.900002,40.570892,13952037
15-01-2009,56.133331,56.599998,54.933334,56.166664,40.048008,10387020
16-01-2009,56.533333,57.566666,56.516666,57.25,40.820442,11432970
19-01-2009,57.666664,58.283333,56.5,56.883331,40.55901,21653166
20-01-2009,56.333332,57.316666,55.666664,56.883331,40.55901,10928589
21-01-2009,56.333332,58.099998,56.016666,57.083332,40.701611,19569234
22-01-2009,57.083332,57.566666,56.533333,56.866665,40.547119,7825281
23-01-2009,56.866665,57.316666,56.383331,56.799999,40.499588,8313111
27-01-2009,57.466667,57.833332,56.566666,56.933334,40.594654,16669485
28-01-2009,57.299999,58.933334,57,58.549999,41.747375,15457968
29-01-2009,58.833332,59.266666,57.450001,58.483334,41.699833,22486893
30-01-2009,58.466667,60.333332,58.166664,60.033333,42.805016,12140052
02-02-2009,59.366665,59.966667,59,59.400002,42.353447,15002796
03-02-2009,59.333332,61.5,59.283333,60.299999,42.995159,12889215
04-02-2009,59.416664,61.25,59.416664,60.299999,42.995159,10009911
05-02-2009,60.333332,61.216667,59.866665,60.433334,43.090233,4770360
06-02-2009,60.033333,61.333332,60.033333,60.849998,43.387321,5140110
09-02-2009,61.033333,61.299999,59.900002,61.049999,43.529922,5190000
10-02-2009,60.933334,60.950001,59.583332,60.116665,42.864445,7097898
11-02-2009,59.733334,60.433334,59.450001,60.066666,42.828781,4705182
12-02-2009,60.166664,60.166664,59.116665,59.433334,42.377201,4493082
13-02-2009,59.933334,60.25,58.816666,59.766666,42.614883,6413256
16-02-2009,59.383331,60.633331,58.216667,60.383331,43.054577,11592480
17-02-2009,60.299999,60.666664,59.783333,60.183334,42.911968,8792940
18-02-2009,59.950001,60.900002,59.700001,60.016666,42.79314,9463425
19-02-2009,60.016666,60.533333,59.75,60.349998,43.030807,9749142
20-02-2009,60.083332,60.466667,59.166664,60.066666,42.828781,6344076
24-02-2009,59.666664,60.483334,59.450001,60.200001,42.923855,6828105
25-02-2009,60.416664,60.833332,59.333332,60.633331,43.232834,12667275
26-02-2009,60.5,63.316666,60.116665,61.349998,43.743832,11132643
27-02-2009,61.666664,62,60.183334,61.016666,43.506157,10514505
02-03-2009,60.366665,60.700001,59.233334,59.650002,42.531704,7701315
03-03-2009,59.333332,59.766666,56.866665,57.349998,40.891747,15261960
04-03-2009,57.666664,58.333332,57.400002,57.900002,41.283913,5669787
05-03-2009,57.75,58.233334,54.833332,55.683334,39.703384,25566747
06-03-2009,54.716667,55.483334,53.583332,54.849998,39.109192,17784723
09-03-2009,54.666664,54.833332,52,52.783333,37.635624,14689485
12-03-2009,53.400002,55.75,53.033333,53.950001,38.467484,18772398
13-03-2009,54,55.466667,54,55.116665,39.299339,14206266
16-03-2009,55.333332,56.966667,54.700001,56.700001,40.428288,13337094
17-03-2009,56.700001,58.299999,56.466667,57.799999,41.212605,10483929
18-03-2009,58.016666,59,56.216667,56.533333,40.309444,8208294
19-03-2009,57,57.583332,55.733334,56.583332,40.3451,9929361
20-03-2009,56.333332,57.066666,56.033333,56.400002,40.214382,8578290
23-03-2009,56.666664,58.5,56.666664,58.133331,41.450279,7440378
24-03-2009,58.833332,58.833332,57.366665,58.316666,41.581005,16000824
25-03-2009,58.333332,60.549999,58.25,59.25,42.24649,18931017
26-03-2009,59.183334,62.766666,59.183334,61.700001,43.993393,18703794
27-03-2009,61.833332,62.933334,60.166664,62.099998,44.278595,22415964
30-03-2009,61.633331,62.900002,59.183334,59.616665,42.507923,14608194
31-03-2009,59.566666,62.166664,59.450001,61.616665,43.933964,16419987
01-04-2009,61.700001,61.966667,59.75,61.450001,43.815132,14458191
02-04-2009,62.166664,63.299999,61.049999,61.766666,44.040924,19671276
06-04-2009,62.266666,62.966667,59.200001,59.933334,42.733719,34794126
08-04-2009,59.616665,64.283333,59.166664,63.283333,45.122341,28919727
09-04-2009,64,64.333336,61.916664,62.383331,44.480614,9265512
13-04-2009,63,63.333332,62.033333,62.333332,44.444965,9823827
15-04-2009,62.666664,63.583332,61.116665,61.716667,44.005268,22853766
16-04-2009,61.849998,64.616669,61.216667,63.900002,45.562038,15752073
17-04-2009,64.166664,64.633331,62.533333,62.816666,44.7896,24828378
20-04-2009,63.299999,63.433334,60.733334,61.566666,43.898319,15354519
21-04-2009,60.599998,63.766666,60.549999,62.883331,44.837139,14910609
22-04-2009,62.133331,63.933334,62.133331,63.5,45.276833,13867986
23-04-2009,63.333332,63.666664,62.866665,63.333332,45.157986,6358851
24-04-2009,63.633331,63.966667,62.516666,63.516666,45.288715,6320970
27-04-2009,63.599998,64.75,62.783333,64.5,45.989849,14461197
28-04-2009,64.283333,64.283333,61.866665,62.516666,44.575687,10479669
29-04-2009,62.716667,63.549999,61.816666,62.966667,44.896549,16219305
30-04-2009,62.900002,62.900002,62.900002,62.900002,44.849018,0
04-05-2009,63.366665,69.216667,63.333332,68.550003,48.877594,32425341
05-05-2009,68.333336,68.333336,65.416664,65.933334,47.011845,18839424
06-05-2009,66,66.23333,63.349998,64.183334,45.764061,18722220
07-05-2009,64.98333,65.25,63.216667,63.483334,45.264946,13158327
08-05-2009,63.333332,64.150002,61.833332,62.799999,44.777714,12255780
11-05-2009,63.316666,63.333332,61.766666,62.650002,44.670761,8970393
12-05-2009,62.783333,64.116669,62.400002,63.783333,45.478851,13743504
13-05-2009,63.783333,64.400002,62.299999,62.683334,44.694534,9975063
14-05-2009,62.049999,62.900002,61.733334,62.266666,44.397434,7178223
15-05-2009,62.400002,63.166664,61.799999,62.016666,44.219177,12206040
18-05-2009,64.616669,74.416664,64.616669,68.916664,49.139023,457092
19-05-2009,68.949997,70.966667,63.033333,63.483334,45.264946,60751689
20-05-2009,63.333332,64.23333,61.700001,62.150002,44.314251,23612547
21-05-2009,62.333332,62.650002,60.333332,60.716667,43.292248,22765959
22-05-2009,60.716667,61.5,60.083332,61.200001,43.636871,21389283
25-05-2009,61.466667,63.549999,60.849998,63.266666,45.110451,23727024
26-05-2009,63.833332,64,60.833332,61.349998,43.743832,19226745
27-05-2009,61.833332,62.5,59.849998,61.366665,43.755718,48502962
28-05-2009,62.166664,62.666664,60.716667,61.299999,43.708176,37397910
29-05-2009,61.599998,62.833332,60.700001,61.216667,43.648766,32080227
01-06-2009,61.666664,64.916664,61.5,64.133331,45.728401,40113834
02-06-2009,65,65.949997,62.900002,64.066666,45.680874,29326362
03-06-2009,64.933334,68.133331,64.400002,67.683334,48.259628,43535106
04-06-2009,67.666664,70,66.033333,67.533333,48.152679,37186641
05-06-2009,67.666664,67.666664,63.183334,63.783333,45.478851,79065378
08-06-2009,67.650002,67.650002,60.166664,61.200001,43.636871,46866480
09-06-2009,60.616665,63.966667,60.466667,63.599998,45.348133,25845024
10-06-2009,63.666664,65.866669,63.666664,65.099998,46.417664,40273245
11-06-2009,65.333336,66.599998,64.383331,65.866669,46.964306,24217650
12-06-2009,66.266663,67.666664,65.166664,65.550003,46.738522,22677696
15-06-2009,65,66.449997,64.800003,65.833336,46.940548,13502250
16-06-2009,64.833336,67.566666,64.816666,66.23333,47.22575,19015803
17-06-2009,66,66.666664,64.166664,64.599998,46.061153,15130584
18-06-2009,64.666664,65.333336,64.016663,64.449997,45.954197,14099181
19-06-2009,64.5,67.033333,64.5,66.866669,47.677334,16358256
22-06-2009,68.23333,68.5,66.833336,67.73333,48.295284,21274713
23-06-2009,67.5,67.5,64.300003,65.800003,46.916779,24736689
24-06-2009,66,67.133331,64.466667,66.25,47.23764,22769808
25-06-2009,67.900002,67.900002,63.516666,64.383331,45.906662,40091229
26-06-2009,65,66,63.783333,65.566666,46.750401,16617891
29-06-2009,65.666664,65.949997,64.333336,64.566666,46.03738,10407240
30-06-2009,64.833336,65.099998,63.066666,63.583332,45.336246,13499670
01-07-2009,63.433334,64.833336,63,63.766666,45.466965,10257495
02-07-2009,64.283333,64.5,63.049999,63.900002,45.562038,18345201
03-07-2009,63.666664,64.366669,63.049999,63.900002,45.562038,16046688
06-07-2009,64.166664,67.666664,62.400002,65.900002,46.988071,50752905
07-07-2009,66.349998,71.633331,66.349998,70.400002,50.196671,52830534
08-07-2009,70.166664,71.166664,69,69.816666,49.780743,20558136
09-07-2009,67.5,71.666664,67.5,71.133331,50.719563,14893584
10-07-2009,71.466667,71.633331,69.199997,70.199997,50.054066,16328262
13-07-2009,69.23333,71.666664,68,70.283333,51.009666,17174499
14-07-2009,70.666664,71.25,69.349998,70.800003,51.384651,12129375
15-07-2009,70.933334,72.866669,69.783333,72.416664,52.557972,14563743
16-07-2009,72.599998,73.800003,71.783333,72.449997,52.582172,10192368
17-07-2009,73.266663,77.333336,71.966667,76.416664,55.461052,22368396
20-07-2009,77.333336,77.666664,74.333336,75.150002,54.541763,13526664
21-07-2009,76.083336,76.083336,72.583336,73.216667,53.138592,12887076
22-07-2009,74.566666,74.716667,71.699997,72.666664,52.739426,13149828
23-07-2009,73.349998,77.333336,73.066666,76.583336,55.582047,25490247
24-07-2009,77,78.25,74.449997,77.400002,56.174736,17445021
27-07-2009,78,81.333336,76,79.616669,57.783543,16503993
28-07-2009,79.333336,81.766663,78.416664,80.333336,58.303673,21727779
29-07-2009,79.333336,80.966667,76.033333,79.23333,57.505306,14359341
30-07-2009,78.666664,82.283333,77.366669,80.900002,58.714943,30970365
31-07-2009,82.599998,84.333336,81,83.066666,60.287437,22026114
03-08-2009,84.333336,84.333336,81.75,82.716667,60.033417,6975606
04-08-2009,82.716667,83,80,82.166664,59.634239,14635152
05-08-2009,82.5,82.599998,79.833336,81.25,58.968975,11663328
06-08-2009,80.333336,81.533333,76.683334,78.033333,56.634392,16625706
07-08-2009,78.166664,78.650002,75.699997,76.533333,55.545734,14959086
10-08-2009,77.316666,77.633331,73.416664,74.783333,54.275642,17229852
11-08-2009,73.699997,75.566666,72.73333,75.23333,54.602234,15750450
12-08-2009,74.333336,76.916664,73.533333,75.949997,55.122368,12509202
13-08-2009,76.766663,80.616669,76.716667,79.783333,57.904491,10507827
14-08-2009,80,80.333336,76.866669,78.316666,56.840034,8241510
17-08-2009,77.666664,77.966667,73.183334,74.183334,53.840172,13905984
18-08-2009,74,75.916664,73.083336,74.900002,54.360325,11305536
19-08-2009,73.599998,75,72.683334,74.283333,53.912762,17817837
20-08-2009,75.166664,75.833336,75,75.050003,54.469185,8018862
21-08-2009,75.633331,76.666664,73.383331,76.316666,55.388493,10871055
24-08-2009,77.166664,80.933334,76.666664,79.98333,58.049648,14230407
25-08-2009,79,81.316666,77.883331,80.166664,58.182713,12206265
26-08-2009,80.333336,80.333336,78.533333,79.666664,57.81982,8418567
27-08-2009,76.766663,80.75,76.766663,79.966667,58.037567,15119991
28-08-2009,80.166664,80.333336,78,78.866669,57.239216,10044924
31-08-2009,78.616669,78.833336,76.216667,76.98333,55.872334,14043750
01-09-2009,77.666664,78.25,74.866669,76.716667,55.678799,12572589
02-09-2009,76.083336,77.73333,75.333336,76.016663,55.170757,9007146
03-09-2009,76.333336,76.866669,74.75,75.599998,54.868355,9666138
04-09-2009,76,78.616669,74.883331,77.75,56.428757,9782484
07-09-2009,78.966667,79.333336,76.033333,77.016663,55.89653,25204509
08-09-2009,77.333336,78.333336,76,76.216667,55.315914,16965531
09-09-2009,76,76.333336,75.133331,75.666664,54.91674,44968458
10-09-2009,76.166664,77.23333,75.5,76.349998,55.412682,14199408
11-09-2009,77.033333,77.183334,75,75.699997,54.940922,17942307
14-09-2009,74.73333,76.283333,74.133331,74.633331,54.166767,10267260
15-09-2009,75,76.800003,74.766663,76.349998,55.412682,13712346
16-09-2009,77.333336,77.516663,76.449997,77.016663,55.89653,16990293
17-09-2009,77.633331,78.300003,75.683334,76.266663,55.352192,28221858
18-09-2009,76,76.333336,75.416664,75.633331,54.89254,15994188
22-09-2009,76,78,75.066666,77.783333,56.452961,15070641
23-09-2009,78.333336,78.933334,76.266663,76.833336,55.763474,12404856
24-09-2009,76.333336,78.666664,76.333336,77.516663,56.259407,15966957
25-09-2009,77.300003,78.716667,77.23333,78.333336,56.852127,8715120
29-09-2009,78.933334,79.333336,77.583336,78.083336,56.670689,8908296
30-09-2009,78,78.150002,77.183334,77.683334,56.380383,15631965
01-10-2009,77.566666,77.833336,76.666664,77.516663,56.259407,12599235
05-10-2009,77.416664,79.933334,76.666664,79.516663,57.710964,23240094
06-10-2009,80,82.833336,79.966667,82.516663,59.888268,23303235
07-10-2009,83.166664,84.166664,81.366669,81.650002,59.25927,13210656
08-10-2009,82.633331,84.516663,82,83.583336,60.662449,19482711
09-10-2009,83.900002,83.900002,81.5,83.216667,60.396317,6461193
12-10-2009,84.800003,86.933334,81.73333,86.116669,62.501049,13242399
13-10-2009,85.766663,85.766663,85.766663,85.766663,62.247036,0
14-10-2009,85.933334,87.266663,85.550003,86.23333,62.585732,8620137
15-10-2009,86.666664,86.666664,83.216667,85.466667,62.029293,12285075
16-10-2009,85.666664,85.816666,83.333336,84.133331,61.061615,7637457
20-10-2009,84,84.666664,82.699997,83.48333,60.589848,9595725
21-10-2009,84.166664,84.166664,80.583336,81.23333,58.956863,7981710
22-10-2009,81.666664,83.300003,80.933334,82.616669,59.960857,10448481
23-10-2009,83.599998,87,83.333336,86.73333,62.948608,23965980
26-10-2009,87.833336,88.833336,86.550003,88.23333,64.037262,19650117
27-10-2009,87.333336,88.466667,85.366669,86.866669,63.045387,14888802
28-10-2009,86.599998,87.5,83.849998,86.366669,62.682491,16330278
29-10-2009,84.833336,87.933334,84.550003,86.433334,62.730892,21699477
30-10-2009,87.5,87.75,84.366669,84.933334,61.64222,13395660
03-11-2009,84.116669,86.616669,81.033333,82.849998,60.130199,13146756
04-11-2009,82.333336,85.333336,81.25,84.866669,61.593834,10389999
05-11-2009,84.666664,85.300003,82,84.050003,61.001133,11912214
06-11-2009,84.333336,84.916664,82.333336,82.949997,60.20277,8200554
09-11-2009,84.333336,86.650002,82.98333,86.349998,62.670403,10838574
10-11-2009,86,87.333336,84.666664,85.816666,62.283325,15746292
11-11-2009,85.016663,86.466667,85.016663,85.616669,62.138176,12791664
12-11-2009,86,86.550003,83.75,84.316666,61.19466,12612150
13-11-2009,85.266663,85.583336,84,84.833336,61.56966,10874082
16-11-2009,85.166664,86.266663,84.216667,85.199997,61.835751,11418348
17-11-2009,85.166664,85.433334,84.066666,84.883331,61.605919,9790383
18-11-2009,85,86.5,84.283333,86.25,62.597824,9398811
19-11-2009,86.333336,86.73333,85.033333,85.550003,62.089794,10734198
20-11-2009,84.800003,87,82.783333,86.633331,62.876038,10723053
23-11-2009,87.266663,90,86.666664,89.599998,65.02916,22152756
24-11-2009,90,90,87.650002,87.933334,63.819534,17352063
25-11-2009,88,89.833336,87.449997,89.633331,65.053352,9682545
26-11-2009,90,90.333336,86.25,87.099998,63.214733,18505443
27-11-2009,86.183334,87,84.033333,85.433334,62.005119,13279974
30-11-2009,86.116669,87.216667,85,85.699997,62.198643,11341683
01-12-2009,86,86.633331,85.183334,86.016663,62.428471,12295716
02-12-2009,86.616669,86.833336,85,85.666664,62.17445,11919051
